1.559635430399999905e+03,1.922600447999998607e+02,1.785711743999999896e+02,1.150816895999999758e+02,5.290790399999996119e+00,0.000000000000000000e+00,5.598719999999999392e-02
2.599392383999999765e+03,3.204334080000000426e+02,2.976186240000000112e+02,1.918028160000000071e+02,8.817983999999997380e+00,0.000000000000000000e+00,9.331199999999999217e-02
4.332320639999999003e+03,5.340556800000001658e+02,4.960310400000000186e+02,3.196713600000000497e+02,1.469663999999999149e+01,0.000000000000000000e+00,1.555199999999999916e-01
7.220534399999997731e+03,8.900928000000001248e+02,8.267183999999997468e+02,5.327856000000002723e+02,2.449439999999999173e+01,0.000000000000000000e+00,2.591999999999999860e-01
1.203422399999999288e+04,1.483487999999999374e+03,1.377864000000000033e+03,8.879760000000002265e+02,4.082400000000001228e+01,0.000000000000000000e+00,4.319999999999999951e-01
2.005704000000000815e+04,2.472480000000000473e+03,2.296439999999999600e+03,1.479960000000000491e+03,6.803999999999996362e+01,0.000000000000000000e+00,7.199999999999999734e-01
3.342839999999999418e+04,4.120800000000002001e+03,3.827400000000000546e+03,2.466600000000002183e+03,1.134000000000000341e+02,0.000000000000000000e+00,1.199999999999999956e+00
5.571400000000000000e+04,6.868000000000000000e+03,6.379000000000000000e+03,4.111000000000000000e+03,1.890000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
