2.491626355200000035e+03,2.910494591999999443e+02,4.316613120000000094e+02,1.492898687999999936e+02,1.231718400000000102e+01,0.000000000000000000e+00,5.598719999999999392e-02
4.152710591999999451e+03,4.850824320000000967e+02,7.194355199999997694e+02,2.488164479999998662e+02,2.052863999999999223e+01,0.000000000000000000e+00,9.331199999999999217e-02
6.921184319999998479e+03,8.084707199999996874e+02,1.199059199999999464e+03,4.146940799999998717e+02,3.421440000000000481e+01,0.000000000000000000e+00,1.555199999999999916e-01
1.153530719999999928e+04,1.347451199999999517e+03,1.998431999999997970e+03,6.911567999999997483e+02,5.702400000000007196e+01,0.000000000000000000e+00,2.591999999999999860e-01
1.922551200000000244e+04,2.245751999999999953e+03,3.330720000000000255e+03,1.151927999999999884e+03,9.503999999999997783e+01,0.000000000000000000e+00,4.319999999999999951e-01
3.204251999999997861e+04,3.742919999999998709e+03,5.551200000000002547e+03,1.919879999999999654e+03,1.584000000000000909e+02,0.000000000000000000e+00,7.199999999999999734e-01
5.340419999999998254e+04,6.238200000000002547e+03,9.251999999999998181e+03,3.199800000000001091e+03,2.639999999999999432e+02,0.000000000000000000e+00,1.199999999999999956e+00
8.900700000000000000e+04,1.039700000000000000e+04,1.542000000000000000e+04,5.333000000000000000e+03,4.400000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
